COD_AC;RAG_SOC;NOME_COM;SIGLA_AUTO;PRO_COM;POP21
AC001E01605;e-distribuzione S.p.A.;CHIESA IN VALMALENCO;SO;14019;2350
AC001E01605;e-distribuzione S.p.A.;LANZADA;SO;14036;1256
AC001E01605;e-distribuzione S.p.A.;TORRE DI SANTA MARIA;SO;14067;532
AC001E01605;e-distribuzione S.p.A.;VAL MASINO;SO;14074;0
AC001E01854;e-distribuzione S.p.A.;VOGHERA;PV;18182;38316
AC006E00001;;BAGOLINO;BS;17010;3755
AC006E00001;Unareti S.p.A.;BAGOLINO;BS;17010;3755
AC006E00002;Unareti S.p.A.;BRESCIA;BS;17029;31952
AC006E00003;e-distribuzione S.p.A.;CALVAGESE DELLA RIVIERA;BS;17033;0
AC006E00003;e-distribuzione S.p.A.;PREVALLE;BS;17155;2678
AC006E00003;Unareti S.p.A.;CALVAGESE DELLA RIVIERA;BS;17033;0
AC006E00003;Unareti S.p.A.;GAVARDO;BS;17077;8255
AC006E00003;Unareti S.p.A.;MUSCOLINE;BS;17116;2680
AC006E00003;Unareti S.p.A.;PAITONE;BS;17132;15
AC006E00003;Unareti S.p.A.;PREVALLE;BS;17155;2678
AC006E00003;Unareti S.p.A.;SERLE;BS;17178;1344
AC006E00003;Unareti S.p.A.;VILLANUOVA SUL CLISI;BS;17201;3122
AC006E00004;Unareti S.p.A.;BOTTICINO;BS;17023;2891
AC006E00004;Unareti S.p.A.;MAZZANO;BS;17107;12519
AC006E00004;Unareti S.p.A.;REZZATO;BS;17161;9005
AC006E00005;Unareti S.p.A.;BRESCIA;BS;17029;582
AC006E00006;;ANFO;BS;17005;450
AC006E00006;;IDRO;BS;17082;1873
AC006E00006;Unareti S.p.A.;ANFO;BS;17005;450
AC006E00006;Unareti S.p.A.;BARGHE;BS;17012;1138
AC006E00006;Unareti S.p.A.;BIONE;BS;17019;26
AC006E00006;Unareti S.p.A.;CASTO;BS;17044;1625
AC006E00006;Unareti S.p.A.;IDRO;BS;17082;1873
AC006E00006;Unareti S.p.A.;LAVENONE;BS;17087;486
AC006E00006;Unareti S.p.A.;MURA;BS;17115;774
AC006E00006;Unareti S.p.A.;PERTICA ALTA;BS;17139;557
AC006E00006;Unareti S.p.A.;PERTICA BASSA;BS;17140;576
AC006E00006;Unareti S.p.A.;SABBIO CHIESE;BS;17168;3491
AC006E00006;Unareti S.p.A.;TREVISO BRESCIANO;BS;17191;11
AC006E00006;Unareti S.p.A.;VESTONE;BS;17197;4181
AC006E00007;e-distribuzione S.p.A.;PREVALLE;BS;17155;4137
AC006E00007;Unareti S.p.A.;NUVOLENTO;BS;17119;3865
AC006E00007;Unareti S.p.A.;NUVOLERA;BS;17120;4695
AC006E00007;Unareti S.p.A.;PAITONE;BS;17132;2155
AC006E00007;Unareti S.p.A.;PREVALLE;BS;17155;4137
AC006E00007;Unareti S.p.A.;SERLE;BS;17178;1716
AC006E00008;Unareti S.p.A.;AGNOSINE;BS;17003;1622
AC006E00008;Unareti S.p.A.;BIONE;BS;17019;1285
AC006E00008;Unareti S.p.A.;ODOLO;BS;17121;1927
AC006E00008;Unareti S.p.A.;PRESEGLIE;BS;17153;1465
AC006E00008;Unareti S.p.A.;VALLIO TERME;BS;17193;1410
AC006E00009;;MANERBA DEL GARDA;BS;17102;3998
AC006E00009;Unareti S.p.A.;MANERBA DEL GARDA;BS;17102;3998
AC006E00009;Unareti S.p.A.;POLPENAZZE DEL GARDA;BS;17145;2705
AC006E00009;Unareti S.p.A.;PUEGNAGO SUL GARDA;BS;17158;959
AC006E00010;Unareti S.p.A.;BRESCIA;BS;17029;25379
AC006E00011;Unareti S.p.A.;BRESCIA;BS;17029;47104
AC006E00012;Unareti S.p.A.;BRESCIA;BS;17029;12707
AC006E00013;Unareti S.p.A.;BOTTICINO;BS;17023;7815
AC006E00013;Unareti S.p.A.;BRESCIA;BS;17029;7640
AC006E00013;Unareti S.p.A.;REZZATO;BS;17161;4340
AC006E00014;;GARDONE RIVIERA;BS;17074;1427
AC006E00014;;MANERBA DEL GARDA;BS;17102;1417
AC006E00014;;SALO`;BS;17170;9784
AC006E00014;;SAN FELICE DEL BENACO;BS;17171;3465
AC006E00014;Unareti S.p.A.;GARDONE RIVIERA;BS;17074;1427
AC006E00014;Unareti S.p.A.;GAVARDO;BS;17077;3943
AC006E00014;Unareti S.p.A.;MANERBA DEL GARDA;BS;17102;1417
AC006E00014;Unareti S.p.A.;PUEGNAGO SUL GARDA;BS;17158;2505
AC006E00014;Unareti S.p.A.;ROE` VOLCIANO;BS;17164;4366
AC006E00014;Unareti S.p.A.;SALO`;BS;17170;9784
AC006E00014;Unareti S.p.A.;SAN FELICE DEL BENACO;BS;17171;3465
AC006E00014;Unareti S.p.A.;VILLANUOVA SUL CLISI;BS;17201;2712
AC006E00015;;GARDONE RIVIERA;BS;17074;0
AC006E00015;;GARGNANO;BS;17076;1156
AC006E00015;;TOSCOLANO MADERNO;BS;17187;7550
AC006E00015;Unareti S.p.A.;GARDONE RIVIERA;BS;17074;0
AC006E00015;Unareti S.p.A.;GARGNANO;BS;17076;1156
AC006E00015;Unareti S.p.A.;TOSCOLANO MADERNO;BS;17187;7550
AC006E00016;;GARGNANO;BS;17076;1575
AC006E00016;;LIMONE SUL GARDA;BS;17089;1141
AC006E00016;;TIGNALE;BS;17185;1158
AC006E00016;;TREMOSINE SUL GARDA;BS;17189;2046
AC006E00016;Unareti S.p.A.;CAPOVALLE;BS;17036;345
AC006E00016;Unareti S.p.A.;GARGNANO;BS;17076;1575
AC006E00016;Unareti S.p.A.;LIMONE SUL GARDA;BS;17089;1141
AC006E00016;Unareti S.p.A.;MAGASA;BS;17098;107
AC006E00016;Unareti S.p.A.;TIGNALE;BS;17185;1158
AC006E00016;Unareti S.p.A.;TREMOSINE SUL GARDA;BS;17189;2046
AC006E00016;Unareti S.p.A.;VALVESTINO;BS;17194;173
AC006E00017;Unareti S.p.A.;BRESCIA;BS;17029;26747
AC006E00018;;GARDONE RIVIERA;BS;17074;1181
AC006E00018;;SALO`;BS;17170;664
AC006E00018;Unareti S.p.A.;GARDONE RIVIERA;BS;17074;1181
AC006E00018;Unareti S.p.A.;PROVAGLIO VAL SABBIA;BS;17157;884
AC006E00018;Unareti S.p.A.;SABBIO CHIESE;BS;17168;441
AC006E00018;Unareti S.p.A.;SALO`;BS;17170;664
AC006E00018;Unareti S.p.A.;TREVISO BRESCIANO;BS;17191;496
AC006E00018;Unareti S.p.A.;VOBARNO;BS;17204;8257
AC006E00019;Unareti S.p.A.;BRESCIA;BS;17029;26898
AC006E00020;Unareti S.p.A.;BRESCIA;BS;17029;16897
AC008E00001;LD RETI S.R.L.;CREMONA;CR;19036;38776
AC008E00002;LD RETI S.R.L.;CREMONA;CR;19036;32065
AC012E00001;e-distribuzione S.p.A.;MILANO;MI;15146;38669
AC012E00001;Unareti S.p.A.;MILANO;MI;15146;38669
AC012E00002;e-distribuzione S.p.A.;MILANO;MI;15146;108833
AC012E00002;Unareti S.p.A.;MILANO;MI;15146;108833
AC012E00003;Unareti S.p.A.;ROZZANO;MI;15189;12670
AC012E00004;e-distribuzione S.p.A.;MILANO;MI;15146;0
AC012E00004;Unareti S.p.A.;MILANO;MI;15146;0
AC012E00004;Unareti S.p.A.;ROZZANO;MI;15189;11259
AC012E00005;e-distribuzione S.p.A.;MILANO;MI;15146;51081
AC012E00005;e-distribuzione S.p.A.;SETTIMO MILANESE;MI;15211;27
AC012E00005;Unareti S.p.A.;MILANO;MI;15146;51081
AC012E00005;Unareti S.p.A.;SETTIMO MILANESE;MI;15211;27
AC012E00006;e-distribuzione S.p.A.;MILANO;MI;15146;31752
AC012E00006;Unareti S.p.A.;MILANO;MI;15146;31752
AC012E00007;e-distribuzione S.p.A.;MILANO;MI;15146;78446
AC012E00007;Unareti S.p.A.;MILANO;MI;15146;78446
AC012E00008;e-distribuzione S.p.A.;MILANO;MI;15146;26117
AC012E00008;Unareti S.p.A.;MILANO;MI;15146;26117
AC012E00009;e-distribuzione S.p.A.;MILANO;MI;15146;131444
AC012E00009;Unareti S.p.A.;MILANO;MI;15146;131444
AC012E00010;e-distribuzione S.p.A.;MILANO;MI;15146;67957
AC012E00010;e-distribuzione S.p.A.;NOVATE MILANESE;MI;15157;0
AC012E00010;Unareti S.p.A.;MILANO;MI;15146;67957
AC012E00010;Unareti S.p.A.;NOVATE MILANESE;MI;15157;0
AC012E00011;e-distribuzione S.p.A.;MILANO;MI;15146;172904
AC012E00011;Unareti S.p.A.;MILANO;MI;15146;172904
AC012E00012;e-distribuzione S.p.A.;MILANO;MI;15146;183995
AC012E00012;Unareti S.p.A.;MILANO;MI;15146;183995
AC012E00013;e-distribuzione S.p.A.;MILANO;MI;15146;126142
AC012E00013;Unareti S.p.A.;MILANO;MI;15146;126142
AC012E00014;e-distribuzione S.p.A.;MILANO;MI;15146;23291
AC012E00014;Unareti S.p.A.;MILANO;MI;15146;23291
AC012E00015;e-distribuzione S.p.A.;MILANO;MI;15146;1855
AC012E00015;Unareti S.p.A.;MILANO;MI;15146;1855
AC012E00015;Unareti S.p.A.;ROZZANO;MI;15189;17506
AC012E00016;e-distribuzione S.p.A.;MILANO;MI;15146;60949
AC012E00016;Unareti S.p.A.;MILANO;MI;15146;60949
AC012E00017;e-distribuzione S.p.A.;MILANO;MI;15146;155595
AC012E00017;Unareti S.p.A.;MILANO;MI;15146;155595
AC012E00018;e-distribuzione S.p.A.;MILANO;MI;15146;26302
AC012E00018;Unareti S.p.A.;MILANO;MI;15146;26302
AC012E00019;e-distribuzione S.p.A.;MILANO;MI;15146;64591
AC012E00019;Unareti S.p.A.;MILANO;MI;15146;64591
AC017E00001;;SEREGNO;MB;108039;44825
AC017E00001;RetiPi?? Srl;SEREGNO;MB;108039;44825
